Genus,genome_count,fraction,percentage
Pylenevirus,1,5.049739938393173e-05,0.005049739938393173
Pygoscepivirus,1,5.049739938393173e-05,0.005049739938393173
Pushchinovirus,1,5.049739938393173e-05,0.005049739938393173
Purkyvirus,1,5.049739938393173e-05,0.005049739938393173
Rahariannevirus,1,5.049739938393173e-05,0.005049739938393173
Radostvirus,1,5.049739938393173e-05,0.005049739938393173
Cuauhtlivirus,1,5.049739938393173e-05,0.005049739938393173
Cronusvirus,1,5.049739938393173e-05,0.005049739938393173
Crocodylidpoxvirus,1,5.049739938393173e-05,0.005049739938393173
Crahelivirus,1,5.049739938393173e-05,0.005049739938393173
Raagevirus,1,5.049739938393173e-05,0.005049739938393173
Quivirus,1,5.049739938393173e-05,0.005049739938393173
Quillavirus,1,5.049739938393173e-05,0.005049739938393173
Questintvirus,1,5.049739938393173e-05,0.005049739938393173
Curdwovirus,1,5.049739938393173e-05,0.005049739938393173
Cumpduvirus,1,5.049739938393173e-05,0.005049739938393173
Cumbruovirus,1,5.049739938393173e-05,0.005049739938393173
Cukevirus,1,5.049739938393173e-05,0.005049739938393173
Cuevavirus,1,5.049739938393173e-05,0.005049739938393173
Dafengvirus,1,5.049739938393173e-05,0.005049739938393173
Reipivirus,1,5.049739938393173e-05,0.005049739938393173
Rehudzovirus,1,5.049739938393173e-05,0.005049739938393173
Rehihmevirus,1,5.049739938393173e-05,0.005049739938393173
Reginaelenavirus,1,5.049739938393173e-05,0.005049739938393173
Recovirus,1,5.049739938393173e-05,0.005049739938393173
Ravinvirus,1,5.049739938393173e-05,0.005049739938393173
Ravavirus,1,5.049739938393173e-05,0.005049739938393173
Raunefjordenvirus,1,5.049739938393173e-05,0.005049739938393173
Rauchvirus,1,5.049739938393173e-05,0.005049739938393173
Ratlevirus,1,5.049739938393173e-05,0.005049739938393173
Rapidusivirus,1,5.049739938393173e-05,0.005049739938393173
Raphidovirus,1,5.049739938393173e-05,0.005049739938393173
Rambovirus,1,5.049739938393173e-05,0.005049739938393173
Rakkovirus,1,5.049739938393173e-05,0.005049739938393173
Rajidapivirus,1,5.049739938393173e-05,0.005049739938393173
Rahdfavirus,1,5.049739938393173e-05,0.005049739938393173
Commandariavirus,1,5.049739938393173e-05,0.005049739938393173
Colishivirus,1,5.049739938393173e-05,0.005049739938393173
Cohrlevirus,1,5.049739938393173e-05,0.005049739938393173
Cotonvirus,1,5.049739938393173e-05,0.005049739938393173
Cotavirus,1,5.049739938393173e-05,0.005049739938393173
Cosmacovirus,1,5.049739938393173e-05,0.005049739938393173
Coryciavirus,1,5.049739938393173e-05,0.005049739938393173
Corycianvirus,1,5.049739938393173e-05,0.005049739938393173
Coruscantvirus,1,5.049739938393173e-05,0.005049739938393173
Corulvirus,1,5.049739938393173e-05,0.005049739938393173
Coroavirus,1,5.049739938393173e-05,0.005049739938393173
Cornievirus,1,5.049739938393173e-05,0.005049739938393173
Corgivirus,1,5.049739938393173e-05,0.005049739938393173
Coprasatellite,1,5.049739938393173e-05,0.005049739938393173
Reqipinevirus,1,5.049739938393173e-05,0.005049739938393173
Replylivirus,1,5.049739938393173e-05,0.005049739938393173
Risingsunvirus,1,5.049739938393173e-05,0.005049739938393173
Ripduovirus,1,5.049739938393173e-05,0.005049739938393173
Ringroadvirus,1,5.049739938393173e-05,0.005049739938393173
Rindgevirus,1,5.049739938393173e-05,0.005049739938393173
Rigallicvirus,1,5.049739938393173e-05,0.005049739938393173
Ridwavirus,1,5.049739938393173e-05,0.005049739938393173
Rhodovulugtaviriform,1,5.049739938393173e-05,0.005049739938393173
Rhodobactegtaviriform,1,5.049739938393173e-05,0.005049739938393173
Rhizomonavirus,1,5.049739938393173e-05,0.005049739938393173
Rhipevirus,1,5.049739938393173e-05,0.005049739938393173
Rheavirus,1,5.049739938393173e-05,0.005049739938393173
Reynauldvirus,1,5.049739938393173e-05,0.005049739938393173
Retlevirus,1,5.049739938393173e-05,0.005049739938393173
Retbasiphovirus,1,5.049739938393173e-05,0.005049739938393173
Comptuvirus,1,5.049739938393173e-05,0.005049739938393173
Comptovirus,1,5.049739938393173e-05,0.005049739938393173
Rockvillevirus,1,5.049739938393173e-05,0.005049739938393173
Rochuvirus,1,5.049739938393173e-05,0.005049739938393173
Roburiusivirus,1,5.049739938393173e-05,0.005049739938393173
Robevirus,1,5.049739938393173e-05,0.005049739938393173
Coeurvirus,1,5.049739938393173e-05,0.005049739938393173
Coccolithovirus,1,5.049739938393173e-05,0.005049739938393173
Cobrasixvirus,1,5.049739938393173e-05,0.005049739938393173
Coatlandelriovirus,1,5.049739938393173e-05,0.005049739938393173
Clufdovirus,1,5.049739938393173e-05,0.005049739938393173
Clownvirus,1,5.049739938393173e-05,0.005049739938393173
Clofavirus,1,5.049739938393173e-05,0.005049739938393173
Clifovirus,1,5.049739938393173e-05,0.005049739938393173
Rivsvirus,1,5.049739938393173e-05,0.005049739938393173
Riverridervirus,1,5.049739938393173e-05,0.005049739938393173
Rivapovirus,1,5.049739938393173e-05,0.005049739938393173
Risoevirus,1,5.049739938393173e-05,0.005049739938393173
Cihsnivirus,1,5.049739938393173e-05,0.005049739938393173
Cicadellivirus,1,5.049739938393173e-05,0.005049739938393173
Chymeravirus,1,5.049739938393173e-05,0.005049739938393173
Churkhuvirus,1,5.049739938393173e-05,0.005049739938393173
Chunghsingvirus,1,5.049739938393173e-05,0.005049739938393173
Clawzvirus,1,5.049739938393173e-05,0.005049739938393173
Clavivirus,1,5.049739938393173e-05,0.005049739938393173
Clavavirus,1,5.049739938393173e-05,0.005049739938393173
Classicovirus,1,5.049739938393173e-05,0.005049739938393173
Clampvirus,1,5.049739938393173e-05,0.005049739938393173
Citrovirus,1,5.049739938393173e-05,0.005049739938393173
Citiorivirus,1,5.049739938393173e-05,0.005049739938393173
Citaivirus,1,5.049739938393173e-05,0.005049739938393173
Cirilivirus,1,5.049739938393173e-05,0.005049739938393173
Rollinsvirus,1,5.049739938393173e-05,0.005049739938393173
Rogerhendrixvirus,1,5.049739938393173e-05,0.005049739938393173
Sabourvirus,1,5.049739938393173e-05,0.005049739938393173
Ryyoungvirus,1,5.049739938393173e-05,0.005049739938393173
Rytunovirus,1,5.049739938393173e-05,0.005049739938393173
Rumoivirus,1,5.049739938393173e-05,0.005049739938393173
Ruflodivirus,1,5.049739938393173e-05,0.005049739938393173
Ruegerigtaviriform,1,5.049739938393173e-05,0.005049739938393173
Rudgehvirus,1,5.049739938393173e-05,0.005049739938393173
Rowavirus,1,5.049739938393173e-05,0.005049739938393173
Rovertvirus,1,5.049739938393173e-05,0.005049739938393173
Roufvirus,1,5.049739938393173e-05,0.005049739938393173
Roslyckyvirus,1,5.049739938393173e-05,0.005049739938393173
Roscoffvirus,1,5.049739938393173e-05,0.005049739938393173
Rosariovirus,1,5.049739938393173e-05,0.005049739938393173
Cinvestavvirus,1,5.049739938393173e-05,0.005049739938393173
Cinunavirus,1,5.049739938393173e-05,0.005049739938393173
Cimpunavirus,1,5.049739938393173e-05,0.005049739938393173
Sahwbrivirus,1,5.049739938393173e-05,0.005049739938393173
Sahlfavirus,1,5.049739938393173e-05,0.005049739938393173
Saguarovirus,1,5.049739938393173e-05,0.005049739938393173
Sagamiharavirus,1,5.049739938393173e-05,0.005049739938393173
Sadornvirus,1,5.049739938393173e-05,0.005049739938393173
Chuhaivirus,1,5.049739938393173e-05,0.005049739938393173
Chrysonvirus,1,5.049739938393173e-05,0.005049739938393173
Chronisvirus,1,5.049739938393173e-05,0.005049739938393173
Christensenvirus,1,5.049739938393173e-05,0.005049739938393173
Chounavirus,1,5.049739938393173e-05,0.005049739938393173
Chosvirus,1,5.049739938393173e-05,0.005049739938393173
Chostevirus,1,5.049739938393173e-05,0.005049739938393173
Chopinvirus,1,5.049739938393173e-05,0.005049739938393173
Choctavirus,1,5.049739938393173e-05,0.005049739938393173
Chobevirus,1,5.049739938393173e-05,0.005049739938393173
Sadiyavirus,1,5.049739938393173e-05,0.005049739938393173
Salemvirus,1,5.049739938393173e-05,0.005049739938393173
Saldibavirus,1,5.049739938393173e-05,0.005049739938393173
Chitwivirus,1,5.049739938393173e-05,0.005049739938393173
Chitorquevirus,1,5.049739938393173e-05,0.005049739938393173
Chinseivirus,1,5.049739938393173e-05,0.005049739938393173
Chinihovirus,1,5.049739938393173e-05,0.005049739938393173
Chimshavirus,1,5.049739938393173e-05,0.005049739938393173
Chimpavirus,1,5.049739938393173e-05,0.005049739938393173
Chihyovirus,1,5.049739938393173e-05,0.005049739938393173
Chewyvirus,1,5.049739938393173e-05,0.005049739938393173
Cheungvirus,1,5.049739938393173e-05,0.005049739938393173
Salchichonvirus,1,5.049739938393173e-05,0.005049739938393173
Salacisavirus,1,5.049739938393173e-05,0.005049739938393173
Sakobuvirus,1,5.049739938393173e-05,0.005049739938393173
Sajorinivirus,1,5.049739938393173e-05,0.005049739938393173
Saintgironsvirus,1,5.049739938393173e-05,0.005049739938393173
Sanovirus,1,5.049739938393173e-05,0.005049739938393173
Sanguivirus,1,5.049739938393173e-05,0.005049739938393173
Sandinevirus,1,5.049739938393173e-05,0.005049739938393173
Sandeparvovirus,1,5.049739938393173e-05,0.005049739938393173
Sanchirvirus,1,5.049739938393173e-05,0.005049739938393173
Samuneavirus,1,5.049739938393173e-05,0.005049739938393173
Samunavirus,1,5.049739938393173e-05,0.005049739938393173
Samsavirus,1,5.049739938393173e-05,0.005049739938393173
Samaravirus,1,5.049739938393173e-05,0.005049739938393173
Salvavirus,1,5.049739938393173e-05,0.005049739938393173
Salutenavirus,1,5.049739938393173e-05,0.005049739938393173
Saltrevirus,1,5.049739938393173e-05,0.005049739938393173
Salterprovirus,1,5.049739938393173e-05,0.005049739938393173
Salovirus,1,5.049739938393173e-05,0.005049739938393173
Salmonpoxvirus,1,5.049739938393173e-05,0.005049739938393173
Salinovirus,1,5.049739938393173e-05,0.005049739938393173
Sargevirus,1,5.049739938393173e-05,0.005049739938393173
Sardinovirus,1,5.049739938393173e-05,0.005049739938393173
Chertseyvirus,1,5.049739938393173e-05,0.005049739938393173
Cherovirus,1,5.049739938393173e-05,0.005049739938393173
Cherlevirus,1,5.049739938393173e-05,0.005049739938393173
Chepelevirus,1,5.049739938393173e-05,0.005049739938393173
Chennaivirus,1,5.049739938393173e-05,0.005049739938393173
Chemalvirus,1,5.049739938393173e-05,0.005049739938393173
Chebevirus,1,5.049739938393173e-05,0.005049739938393173
Chatshuvirus,1,5.049739938393173e-05,0.005049739938393173
Charybdivirus,1,5.049739938393173e-05,0.005049739938393173
Charybdisvirus,1,5.049739938393173e-05,0.005049739938393173
Sanyabayvirus,1,5.049739938393173e-05,0.005049739938393173
Santafevirus,1,5.049739938393173e-05,0.005049739938393173
Sanstrivirus,1,5.049739938393173e-05,0.005049739938393173
Sansavirus,1,5.049739938393173e-05,0.005049739938393173
Scappvirus,1,5.049739938393173e-05,0.005049739938393173
Sbehrnivirus,1,5.049739938393173e-05,0.005049739938393173
Sawastrivirus,1,5.049739938393173e-05,0.005049739938393173
Sawaravirus,1,5.049739938393173e-05,0.005049739938393173
Savurvirus,1,5.049739938393173e-05,0.005049739938393173
Savitribaivirus,1,5.049739938393173e-05,0.005049739938393173
Saundersvirus,1,5.049739938393173e-05,0.005049739938393173
Sauletekiovirus,1,5.049739938393173e-05,0.005049739938393173
Saudhavirus,1,5.049739938393173e-05,0.005049739938393173
Satyrivirus,1,5.049739938393173e-05,0.005049739938393173
Satomivirus,1,5.049739938393173e-05,0.005049739938393173
Sasvirus,1,5.049739938393173e-05,0.005049739938393173
Sasquatchvirus,1,5.049739938393173e-05,0.005049739938393173
Sashavirus,1,5.049739938393173e-05,0.005049739938393173
Sasdunavirus,1,5.049739938393173e-05,0.005049739938393173
Sarmavirus,1,5.049739938393173e-05,0.005049739938393173
Schubertvirus,1,5.049739938393173e-05,0.005049739938393173
Schnabeltiervirus,1,5.049739938393173e-05,0.005049739938393173
Chaoyangvirus,1,5.049739938393173e-05,0.005049739938393173
Chaovirus,1,5.049739938393173e-05,0.005049739938393173
Chaoshanvirus,1,5.049739938393173e-05,0.005049739938393173
Chamilpavirus,1,5.049739938393173e-05,0.005049739938393173
Chakrabartyvirus,1,5.049739938393173e-05,0.005049739938393173
Chahpevirus,1,5.049739938393173e-05,0.005049739938393173
Chaedoavirus,1,5.049739938393173e-05,0.005049739938393173
Chadwivirus,1,5.049739938393173e-05,0.005049739938393173
Cetovirus,1,5.049739938393173e-05,0.005049739938393173
Ceskevirus,1,5.049739938393173e-05,0.005049739938393173
Cervidpoxvirus,1,5.049739938393173e-05,0.005049739938393173
Schmittlotzvirus,1,5.049739938393173e-05,0.005049739938393173
Schmidtvirus,1,5.049739938393173e-05,0.005049739938393173
Scapunavirus,1,5.049739938393173e-05,0.005049739938393173
Sdrodtuvirus,1,5.049739938393173e-05,0.005049739938393173
Sdribtuvirus,1,5.049739938393173e-05,0.005049739938393173
Sdretovirus,1,5.049739938393173e-05,0.005049739938393173
Sdredtuvirus,1,5.049739938393173e-05,0.005049739938393173
Sdohnivirus,1,5.049739938393173e-05,0.005049739938393173
Sdoctuvirus,1,5.049739938393173e-05,0.005049739938393173
Sdadlevirus,1,5.049739938393173e-05,0.005049739938393173
Scyllavirus,1,5.049739938393173e-05,0.005049739938393173
Scuticavirus,1,5.049739938393173e-05,0.005049739938393173
Scuadavirus,1,5.049739938393173e-05,0.005049739938393173
Scottvirus,1,5.049739938393173e-05,0.005049739938393173
Scoliodonvirus,1,5.049739938393173e-05,0.005049739938393173
Scloravirus,1,5.049739938393173e-05,0.005049739938393173
Sclerodarnavirus,1,5.049739938393173e-05,0.005049739938393173
Sciuriunavirus,1,5.049739938393173e-05,0.005049739938393173
Sciuripoxvirus,1,5.049739938393173e-05,0.005049739938393173
Sednavirus,1,5.049739938393173e-05,0.005049739938393173
Sectovirus,1,5.049739938393173e-05,0.005049739938393173
Secretariatvirus,1,5.049739938393173e-05,0.005049739938393173
Certevirus,1,5.049739938393173e-05,0.005049739938393173
Cepavirus,1,5.049739938393173e-05,0.005049739938393173
Cenunavirus,1,5.049739938393173e-05,0.005049739938393173
Centumtrigintavirus,1,5.049739938393173e-05,0.005049739938393173
Cenphatecvirus,1,5.049739938393173e-05,0.005049739938393173
Cellubavirus,1,5.049739938393173e-05,0.005049739938393173
Celiavirus,1,5.049739938393173e-05,0.005049739938393173
Celebovirus,1,5.049739938393173e-05,0.005049739938393173
Celavirus,1,5.049739938393173e-05,0.005049739938393173
Cehakivirus,1,5.049739938393173e-05,0.005049739938393173
Seckivirus,1,5.049739938393173e-05,0.005049739938393173
Seamegvirus,1,5.049739938393173e-05,0.005049739938393173
Seahorsevirus,1,5.049739938393173e-05,0.005049739938393173
Cebadecemvirus,1,5.049739938393173e-05,0.005049739938393173
Cbastvirus,1,5.049739938393173e-05,0.005049739938393173
Cawstavirus,1,5.049739938393173e-05,0.005049739938393173
Cavevirus,1,5.049739938393173e-05,0.005049739938393173
Catfishvirus,1,5.049739938393173e-05,0.005049739938393173
Catalunyavirus,1,5.049739938393173e-05,0.005049739938393173
Catalonvirus,1,5.049739938393173e-05,0.005049739938393173
Senitvirus,1,5.049739938393173e-05,0.005049739938393173
Sempoevirus,1,5.049739938393173e-05,0.005049739938393173
Semotivirus,1,5.049739938393173e-05,0.005049739938393173
Semodevirus,1,5.049739938393173e-05,0.005049739938393173
Sehpovirus,1,5.049739938393173e-05,0.005049739938393173
Sehcuvirus,1,5.049739938393173e-05,0.005049739938393173
Seetinvirus,1,5.049739938393173e-05,0.005049739938393173
Seejivirus,1,5.049739938393173e-05,0.005049739938393173
Sedonavirus,1,5.049739938393173e-05,0.005049739938393173
Sertovirus,1,5.049739938393173e-05,0.005049739938393173
Casfavirus,1,5.049739938393173e-05,0.005049739938393173
Carvajevirus,1,5.049739938393173e-05,0.005049739938393173
Cartwavirus,1,5.049739938393173e-05,0.005049739938393173
Cartilovirus,1,5.049739938393173e-05,0.005049739938393173
Caroctavirus,1,5.049739938393173e-05,0.005049739938393173
Carettavirus,1,5.049739938393173e-05,0.005049739938393173
Seretavirus,1,5.049739938393173e-05,0.005049739938393173
Serangoonvirus,1,5.049739938393173e-05,0.005049739938393173
Septovirus,1,5.049739938393173e-05,0.005049739938393173
Seoulvirus,1,5.049739938393173e-05,0.005049739938393173
Seongnamvirus,1,5.049739938393173e-05,0.005049739938393173
Seongbukvirus,1,5.049739938393173e-05,0.005049739938393173
Seodaemunguvirus,1,5.049739938393173e-05,0.005049739938393173
Senquatrovirus,1,5.049739938393173e-05,0.005049739938393173
Cedarrivervirus,1,5.049739938393173e-05,0.005049739938393173
Sheenvirus,1,5.049739938393173e-05,0.005049739938393173
Shebanavirus,1,5.049739938393173e-05,0.005049739938393173
Shantouvirus,1,5.049739938393173e-05,0.005049739938393173
Shangdongvirus,1,5.049739938393173e-05,0.005049739938393173
Shandongvirus,1,5.049739938393173e-05,0.005049739938393173
Shanbavirus,1,5.049739938393173e-05,0.005049739938393173
Shalavirus,1,5.049739938393173e-05,0.005049739938393173
Shaekyvirus,1,5.049739938393173e-05,0.005049739938393173
Shadyvirus,1,5.049739938393173e-05,0.005049739938393173
Sfunavirus,1,5.049739938393173e-05,0.005049739938393173
Seybrovirus,1,5.049739938393173e-05,0.005049739938393173
Sexopuavirus,1,5.049739938393173e-05,0.005049739938393173
Seussvirus,1,5.049739938393173e-05,0.005049739938393173
Setdovirus,1,5.049739938393173e-05,0.005049739938393173
Sessunavirus,1,5.049739938393173e-05,0.005049739938393173
Serwervirus,1,5.049739938393173e-05,0.005049739938393173
Shihwivirus,1,5.049739938393173e-05,0.005049739938393173
Shienvirus,1,5.049739938393173e-05,0.005049739938393173
Shenzhenivirus,1,5.049739938393173e-05,0.005049739938393173
Caradhivirus,1,5.049739938393173e-05,0.005049739938393173
Capvunavirus,1,5.049739938393173e-05,0.005049739938393173
Captovirus,1,5.049739938393173e-05,0.005049739938393173
Capsdovirus,1,5.049739938393173e-05,0.005049739938393173
Capnelvirus,1,5.049739938393173e-05,0.005049739938393173
Capistrivirus,1,5.049739938393173e-05,0.005049739938393173
Capbuvirus,1,5.049739938393173e-05,0.005049739938393173
Cantarevirus,1,5.049739938393173e-05,0.005049739938393173
Canoevirus,1,5.049739938393173e-05,0.005049739938393173
Canmovirus,1,5.049739938393173e-05,0.005049739938393173
Cankvirus,1,5.049739938393173e-05,0.005049739938393173
Shenlongvirus,1,5.049739938393173e-05,0.005049739938393173
Shehrpovirus,1,5.049739938393173e-05,0.005049739938393173
Shrewlivirus,1,5.049739938393173e-05,0.005049739938393173
Shrewlevirus,1,5.049739938393173e-05,0.005049739938393173
Shoyavirus,1,5.049739938393173e-05,0.005049739938393173
Shomudavirus,1,5.049739938393173e-05,0.005049739938393173
Campanilevirus,1,5.049739938393173e-05,0.005049739938393173
Caminolopintovirus,1,5.049739938393173e-05,0.005049739938393173
Cambruovirus,1,5.049739938393173e-05,0.005049739938393173
Caldevirus,1,5.049739938393173e-05,0.005049739938393173
Cahwstovirus,1,5.049739938393173e-05,0.005049739938393173
Sholavirus,1,5.049739938393173e-05,0.005049739938393173
Shodtevirus,1,5.049739938393173e-05,0.005049739938393173
Shockervirus,1,5.049739938393173e-05,0.005049739938393173
Shizishanvirus,1,5.049739938393173e-05,0.005049739938393173
Shirahamavirus,1,5.049739938393173e-05,0.005049739938393173
Shipsduvirus,1,5.049739938393173e-05,0.005049739938393173
Shiltuvirus,1,5.049739938393173e-05,0.005049739938393173
Cahrlavirus,1,5.049739938393173e-05,0.005049739938393173
Caecilivirus,1,5.049739938393173e-05,0.005049739938393173
Cacepaovirus,1,5.049739938393173e-05,0.005049739938393173
Byrnievirus,1,5.049739938393173e-05,0.005049739938393173
Butlevirus,1,5.049739938393173e-05,0.005049739938393173
Bushwuavirus,1,5.049739938393173e-05,0.005049739938393173
Bushuvirus,1,5.049739938393173e-05,0.005049739938393173
Busanvirus,1,5.049739938393173e-05,0.005049739938393173
Burtuvirus,1,5.049739938393173e-05,0.005049739938393173
Sidiousvirus,1,5.049739938393173e-05,0.005049739938393173
Sicregavirus,1,5.049739938393173e-05,0.005049739938393173
Siatvirus,1,5.049739938393173e-05,0.005049739938393173
Siaravirus,1,5.049739938393173e-05,0.005049739938393173
Shutevirus,1,5.049739938393173e-05,0.005049739938393173
Shuldovirus,1,5.049739938393173e-05,0.005049739938393173
Shuimuvirus,1,5.049739938393173e-05,0.005049739938393173
Buorbuivirus,1,5.049739938393173e-05,0.005049739938393173
Buntovirus,1,5.049739938393173e-05,0.005049739938393173
Bunatrivirus,1,5.049739938393173e-05,0.005049739938393173
Bulkovirus,1,5.049739938393173e-05,0.005049739938393173
Bulcivirus,1,5.049739938393173e-05,0.005049739938393173
Buhshwavirus,1,5.049739938393173e-05,0.005049739938393173
Buhrmuvirus,1,5.049739938393173e-05,0.005049739938393173
Buhpbivirus,1,5.049739938393173e-05,0.005049739938393173
Buhdlovirus,1,5.049739938393173e-05,0.005049739938393173
Buhdavirus,1,5.049739938393173e-05,0.005049739938393173
Simpcentumvirus,1,5.049739938393173e-05,0.005049739938393173
Silentrexvirus,1,5.049739938393173e-05,0.005049739938393173
Sigmapapillomavirus,1,5.049739938393173e-05,0.005049739938393173
Siftrevirus,1,5.049739938393173e-05,0.005049739938393173
Sieqvirus,1,5.049739938393173e-05,0.005049739938393173
Sidiruavirus,1,5.049739938393173e-05,0.005049739938393173
Bugaksanvirus,1,5.049739938393173e-05,0.005049739938393173
Budprovirus,1,5.049739938393173e-05,0.005049739938393173
Bucovirus,1,5.049739938393173e-05,0.005049739938393173
Buchananvirus,1,5.049739938393173e-05,0.005049739938393173
Brunovirus,1,5.049739938393173e-05,0.005049739938393173
Broinstvirus,1,5.049739938393173e-05,0.005049739938393173
Skulduggeryvirus,1,5.049739938393173e-05,0.005049739938393173
Skogvirus,1,5.049739938393173e-05,0.005049739938393173
Skhembuvirus,1,5.049739938393173e-05,0.005049739938393173
Skarprettervirus,1,5.049739938393173e-05,0.005049739938393173
Sixamavirus,1,5.049739938393173e-05,0.005049739938393173
Sirevirus,1,5.049739938393173e-05,0.005049739938393173
Siphunculivirus,1,5.049739938393173e-05,0.005049739938393173
Siophivirus,1,5.049739938393173e-05,0.005049739938393173
Sinsheimervirus,1,5.049739938393173e-05,0.005049739938393173
Burquivirus,1,5.049739938393173e-05,0.005049739938393173
Britbratvirus,1,5.049739938393173e-05,0.005049739938393173
Bristolvirus,1,5.049739938393173e-05,0.005049739938393173
Brimkuvirus,1,5.049739938393173e-05,0.005049739938393173
Brikhyavirus,1,5.049739938393173e-05,0.005049739938393173
Brigitvirus,1,5.049739938393173e-05,0.005049739938393173
Breudwovirus,1,5.049739938393173e-05,0.005049739938393173
Brehdfovirus,1,5.049739938393173e-05,0.005049739938393173
Branisovskavirus,1,5.049739938393173e-05,0.005049739938393173
Brandovirus,1,5.049739938393173e-05,0.005049739938393173
Sokavirus,1,5.049739938393173e-05,0.005049739938393173
Soetuvirus,1,5.049739938393173e-05,0.005049739938393173
Socyvirus,1,5.049739938393173e-05,0.005049739938393173
Snuvirus,1,5.049739938393173e-05,0.005049739938393173
Snaubvirus,1,5.049739938393173e-05,0.005049739938393173
Smudhfivirus,1,5.049739938393173e-05,0.005049739938393173
Sleepyheadvirus,1,5.049739938393173e-05,0.005049739938393173
Bouhrtavirus,1,5.049739938393173e-05,0.005049739938393173
Staminivirus,1,5.049739938393173e-05,0.005049739938393173
Squirtyvirus,1,5.049739938393173e-05,0.005049739938393173
Spizizenvirus,1,5.049739938393173e-05,0.005049739938393173
Spiromicrovirus,1,5.049739938393173e-05,0.005049739938393173
Spiovirus,1,5.049739938393173e-05,0.005049739938393173
Sperdavirus,1,5.049739938393173e-05,0.005049739938393173
Spbetavirus,1,5.049739938393173e-05,0.005049739938393173
Spartoivirus,1,5.049739938393173e-05,0.005049739938393173
Sparkyvirus,1,5.049739938393173e-05,0.005049739938393173
Sourvirus,1,5.049739938393173e-05,0.005049739938393173
Songlingvirus,1,5.049739938393173e-05,0.005049739938393173
Sonalivirus,1,5.049739938393173e-05,0.005049739938393173
Somnumvirus,1,5.049739938393173e-05,0.005049739938393173
Somasatellite,1,5.049739938393173e-05,0.005049739938393173
Broetwevirus,1,5.049739938393173e-05,0.005049739938393173
Stompelvirus,1,5.049739938393173e-05,0.005049739938393173
Stoartovirus,1,5.049739938393173e-05,0.005049739938393173
Sthenivirus,1,5.049739938393173e-05,0.005049739938393173
Sterodovirus,1,5.049739938393173e-05,0.005049739938393173
Stentovirus,1,5.049739938393173e-05,0.005049739938393173
Branavirus,1,5.049739938393173e-05,0.005049739938393173
Bramkuvirus,1,5.049739938393173e-05,0.005049739938393173
Brambyvirus,1,5.049739938393173e-05,0.005049739938393173
Braholevirus,1,5.049739938393173e-05,0.005049739938393173
Brahivirus,1,5.049739938393173e-05,0.005049739938393173
Brachyspigtaviriform,1,5.049739938393173e-05,0.005049739938393173
Bracchivirus,1,5.049739938393173e-05,0.005049739938393173
Bowservirus,1,5.049739938393173e-05,0.005049739938393173
Bovispumavirus,1,5.049739938393173e-05,0.005049739938393173
Bovinavirus,1,5.049739938393173e-05,0.005049739938393173
Bovdisavirus,1,5.049739938393173e-05,0.005049739938393173
Striavirus,1,5.049739938393173e-05,0.005049739938393173
Stretavirus,1,5.049739938393173e-05,0.005049739938393173
Strenuaivirus,1,5.049739938393173e-05,0.005049739938393173
Stormageddonvirus,1,5.049739938393173e-05,0.005049739938393173
Bostovirus,1,5.049739938393173e-05,0.005049739938393173
Bostasmacovirus,1,5.049739938393173e-05,0.005049739938393173
Bossavirus,1,5.049739938393173e-05,0.005049739938393173
Boschuvirus,1,5.049739938393173e-05,0.005049739938393173
Borockvirus,1,5.049739938393173e-05,0.005049739938393173
Bopivirus,1,5.049739938393173e-05,0.005049739938393173
Stopavirus,1,5.049739938393173e-05,0.005049739938393173
Stopalavirus,1,5.049739938393173e-05,0.005049739938393173
Stoorivirus,1,5.049739938393173e-05,0.005049739938393173
Stoningtonvirus,1,5.049739938393173e-05,0.005049739938393173
Stonewallvirus,1,5.049739938393173e-05,0.005049739938393173
Stompvirus,1,5.049739938393173e-05,0.005049739938393173
Sumtervirus,1,5.049739938393173e-05,0.005049739938393173
Sukuvirus,1,5.049739938393173e-05,0.005049739938393173
Sukhumvitvirus,1,5.049739938393173e-05,0.005049739938393173
Suipoxvirus,1,5.049739938393173e-05,0.005049739938393173
Suhtovirus,1,5.049739938393173e-05,0.005049739938393173
Successvirus,1,5.049739938393173e-05,0.005049739938393173
Subteminivirus,1,5.049739938393173e-05,0.005049739938393173
Subavirus,1,5.049739938393173e-05,0.005049739938393173
Styxivirus,1,5.049739938393173e-05,0.005049739938393173
Stylovirus,1,5.049739938393173e-05,0.005049739938393173
Stupnyavirus,1,5.049739938393173e-05,0.005049739938393173
Stupevirus,1,5.049739938393173e-05,0.005049739938393173
Studlivirus,1,5.049739938393173e-05,0.005049739938393173
Stubburvirus,1,5.049739938393173e-05,0.005049739938393173
Strotuvirus,1,5.049739938393173e-05,0.005049739938393173
Strotovirus,1,5.049739938393173e-05,0.005049739938393173
Sweetvirus,1,5.049739938393173e-05,0.005049739938393173
Suturavirus,1,5.049739938393173e-05,0.005049739938393173
Suttonboningtonvirus,1,5.049739938393173e-05,0.005049739938393173
Sustrivirus,1,5.049739938393173e-05,0.005049739938393173
Supelovirus,1,5.049739938393173e-05,0.005049739938393173
Bonghivirus,1,5.049739938393173e-05,0.005049739938393173
Bonaevitaevirus,1,5.049739938393173e-05,0.005049739938393173
Boltovirus,1,5.049739938393173e-05,0.005049739938393173
Bolislovirus,1,5.049739938393173e-05,0.005049739938393173
Bolenivirus,1,5.049739938393173e-05,0.005049739938393173
